BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
528653,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
528920,MASTERCARD,CREDIT,WORLD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
528926,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
528939,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
528956,MASTERCARD,CREDIT,PLATINUM,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
529042,MASTERCARD,CREDIT,STANDARD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
529462,MASTERCARD,CREDIT,STANDARD,"ASYA KATILIM BANKASI, A.S.",+902166335000,http://www.bankasya.com.tr,TR,TUR,TURKEY
529534,MASTERCARD,CREDIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
529545,MASTERCARD,DEBIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
529572,MASTERCARD,CREDIT,WORLD,QNB BANK A.S,,,TR,TUR,TURKEY
529585,MASTERCARD,DEBIT,PREPAID,SIPAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
529799,MASTERCARD,DEBIT,PREPAID BUSINESS,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
529876,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
529939,MASTERCARD,CREDIT,STANDARD,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
530200,MASTERCARD,DEBIT,PREPAID,TOM PAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
530341,MASTERCARD,DEBIT,PREPAID,BELBIM ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
530429,MASTERCARD,DEBIT,PREPAID,TURKCELL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
530699,MASTERCARD,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
530818,MASTERCARD,CREDIT,MIXED PRODUCT,QNB BANK A.S,,,TR,TUR,TURKEY
530853,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
530866,MASTERCARD,CREDIT,MIXED PRODUCT,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
530905,MASTERCARD,CREDIT,PLATINUM,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
530974,MASTERCARD,DEBIT,STANDARD,ARAP TURK BANKASI AS,,,TR,TUR,TURKEY
531102,MASTERCARD,DEBIT,PREPAID,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
531133,MASTERCARD,DEBIT,STANDARD,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
531157,MASTERCARD,CREDIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
531237,MASTERCARD,DEBIT,PREPAID,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
531325,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
531334,MASTERCARD,CREDIT,STANDARD/PLATINUM/WORLD,"ASYA KATILIM BANKASI, A.S.",+902166335000,http://www.bankasya.com.tr,TR,TUR,TURKEY
531369,MASTERCARD,CREDIT,WORLD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
531389,MASTERCARD,DEBIT,PREPAID RELOADABLE,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
531401,MASTERCARD,CREDIT,WORLD,"ING, A.S.",,,TR,TUR,TURKEY
531457,MASTERCARD,DEBIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
531531,MASTERCARD,CREDIT,WORLD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
531790,MASTERCARD,DEBIT,PREPAID,BPN ODEME VE ELEKTRONIK PARA HIZMETLERI ANONIM SIRKETI,,,TR,TUR,TURKEY
531882,MASTERCARD,DEBIT,PREPAID,MONEYPAY ODEME VE ELEKTRONIK PARA HIZMETLERI ANONIM SIRKETI,,,TR,TUR,TURKEY
531883,MASTERCARD,CREDIT,BUSINESS,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
531956,MASTERCARD,DEBIT,PREPAID,QNB BANK A.S,,,TR,TUR,TURKEY
532322,MASTERCARD,CREDIT,STANDARD,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
532394,MASTERCARD,CREDIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
532443,MASTERCARD,CREDIT,STANDARD,"ING, A.S.",,,TR,TUR,TURKEY
532572,MASTERCARD,DEBIT,PREPAID,SIPAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
532581,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURK EKONOMI BANKASI, A.S.",444 0 666 TEB,http://www.teb.com.tr,TR,TUR,TURKEY
532604,MASTERCARD,DEBIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
532607,MASTERCARD,CREDIT,STANDARD,"QNB FINANSBANK, A.S.",,,TR,TUR,TURKEY
532639,MASTERCARD,DEBIT,STANDARD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
532813,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
533154,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
533169,MASTERCARD,CREDIT,PREFERRED BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
533184,MASTERCARD,DEBIT,PREPAID,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
533207,MASTERCARD,DEBIT,PREPAID,POSTAL AND TELEGRAPH CORPORATION,,,TR,TUR,TURKEY
533253,MASTERCARD,DEBIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
533293,MASTERCARD,DEBIT,PREPAID,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
533330,MASTERCARD,CREDIT,WORLD BLACK,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
533612,MASTERCARD,DEBIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
533751,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
533764,MASTERCARD,CREDIT,WORLD BLACK,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
533796,MASTERCARD,CREDIT,GOLD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
533803,MASTERCARD,DEBIT,PREPAID,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
533913,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
533973,MASTERCARD,CREDIT,STANDARD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
534060,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TT ODEME VE ELEKTRONIK PARA HIZMETLERI, A.S.",,,TR,TUR,TURKEY
534253,MASTERCARD,CREDIT,STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
534261,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
534264,MASTERCARD,CREDIT,STANDARD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
534361,MASTERCARD,DEBIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
534538,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
534563,MASTERCARD,CREDIT,STANDARD,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
534565,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
534567,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
534653,MASTERCARD,DEBIT,PREPAID,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
534981,MASTERCARD,CREDIT,GOLD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
535137,MASTERCARD,DEBIT,BUSINESS,"ING, A.S.",,,TR,TUR,TURKEY
535177,MASTERCARD,DEBIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
535217,MASTERCARD,DEBIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
535241,MASTERCARD,DEBIT,PLATINUM,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
535248,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
535270,MASTERCARD,DEBIT,PLATINUM,"ING, A.S.",,,TR,TUR,TURKEY
535279,MASTERCARD,DEBIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
535280,MASTERCARD,DEBIT,BUSINESS,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
535355,MASTERCARD,CREDIT,STANDARD,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
535429,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
535434,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURKCELL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
535435,MASTERCARD,DEBIT,PLATINUM,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
535449,MASTERCARD,DEBIT,STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
535488,MASTERCARD,DEBIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
535493,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
535514,MASTERCARD,DEBIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
535576,MASTERCARD,DEBIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
535601,MASTERCARD,DEBIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
535602,MASTERCARD,DEBIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
535616,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
535735,MASTERCARD,DEBIT,WORLD BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
535748,MASTERCARD,DEBIT,WORLD ELITE,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
535775,MASTERCARD,DEBIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
535805,MASTERCARD,DEBIT,PREPAID RELOADABLE,IYZI ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
535806,MASTERCARD,DEBIT,STANDARD,"BURGAN BANK, A.S.",,,TR,TUR,TURKEY
535843,MASTERCARD,CREDIT,WORLD BLACK,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
535881,MASTERCARD,CREDIT,STANDARD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
535925,MASTERCARD,DEBIT,PREPAID,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
536034,MASTERCARD,DEBIT,PREPAID,ERPA ODEME HIZMETLERI VE ELEKTRONIK PARA ANONIM SIRKETI,,,TR,TUR,TURKEY
536180,MASTERCARD,CREDIT,GOLD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
536202,MASTERCARD,CREDIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
536255,MASTERCARD,CREDIT,BUSINESS,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
536479,MASTERCARD,DEBIT,WORLD BLACK,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
536480,MASTERCARD,DEBIT,STANDARD,"QNB FINANSBANK, A.S.",,,TR,TUR,TURKEY
536503,MASTERCARD,CREDIT,STANDARD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
536696,MASTERCARD,DEBIT,STANDARD,POSTAL AND TELEGRAPH CORPORATION,,,TR,TUR,TURKEY
536836,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
536837,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
536977,MASTERCARD,CREDIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
537058,MASTERCARD,CREDIT,WORLD BLACK,QNB BANK A.S,,,TR,TUR,TURKEY
537224,MASTERCARD,DEBIT,PREPAID,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
537226,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
537227,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
537470,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
537475,MASTERCARD,DEBIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
537500,MASTERCARD,DEBIT,BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
537504,MASTERCARD,DEBIT,BUSINESS,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
537518,MASTERCARD,DEBIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
537537,MASTERCARD,DEBIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
537546,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
537548,MASTERCARD,DEBIT,BUSINESS,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
537567,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
537608,MASTERCARD,DEBIT,STANDARD,POSTAL AND TELEGRAPH CORPORATION,,,TR,TUR,TURKEY
537719,MASTERCARD,CREDIT,GOLD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
537829,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
537833,MASTERCARD,DEBIT,PREPAID,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
537889,MASTERCARD,DEBIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
538121,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
538124,MASTERCARD,CREDIT,PREFERRED BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
538139,MASTERCARD,CREDIT,PREFERRED BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
538196,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
538399,MASTERCARD,DEBIT,PREPAID,TOM PAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
538478,MASTERCARD,CREDIT,STANDARD,,,,TR,TUR,TURKEY
538713,MASTERCARD,DEBIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
538841,MASTERCARD,DEBIT,PREPAID,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
539098,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
539134,MASTERCARD,CREDIT,PERSONAL,"ZIRAAT KATILIM BANKASI, A.S.",,,TR,TUR,TURKEY
539374,MASTERCARD,DEBIT,PREPAID RELOADABLE,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
539375,MASTERCARD,DEBIT,PREPAID,OZANPAY,,,TR,TUR,TURKEY
539387,MASTERCARD,CREDIT,STANDARD,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
539424,MASTERCARD,CREDIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
539432,MASTERCARD,DEBIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
539605,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
539664,MASTERCARD,DEBIT,PREPAID,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
539803,MASTERCARD,CREDIT,PREFERRED BUSINESS,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
539957,MASTERCARD,CREDIT,WORLD BLACK,QNB BANK A.S,,,TR,TUR,TURKEY
540024,MASTERCARD,CREDIT,STANDARD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
540025,MASTERCARD,CREDIT,BUSINESS,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
540036,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",+902123181818,http://www.garanti.com.tr,TR,TUR,TURKEY
540037,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
540045,MASTERCARD,CREDIT,MIXED PRODUCT,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
540046,MASTERCARD,CREDIT,MIXED PRODUCT,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
540061,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
540062,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
540063,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
540118,MASTERCARD,CREDIT,PLATINUM,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
540122,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
540129,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
540130,MASTERCARD,CREDIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
540284,MASTERCARD,CREDIT,,PAMUKBANK T.A.S.,+903123111192,,TR,TUR,TURKEY
540387,MASTERCARD,CREDIT,STANDARD,HAYAT FINANS KATILIM BANKASI AS,,,TR,TUR,TURKEY
540431,MASTERCARD,DEBIT,PREPAID,AHLATCI ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
540435,MASTERCARD,CREDIT,GOLD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
540486,MASTERCARD,DEBIT,PREPAID,VEPARA ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
540572,MASTERCARD,DEBIT,STANDARD,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
540643,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
540667,MASTERCARD,CREDIT,PLATINUM,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
540668,MASTERCARD,CREDIT,WORLD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
540669,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
540709,MASTERCARD,CREDIT,WORLD BLACK,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
541073,MASTERCARD,CREDIT,STANDARD,,,,TR,TUR,TURKEY
541074,MASTERCARD,CREDIT,,"IKTISAT BANKASI TURK, A.S.",,,TR,TUR,TURKEY
541076,MASTERCARD,CREDIT,,"IKTISAT BANKASI TURK, A.S.",,,TR,TUR,TURKEY
541440,MASTERCARD,DEBIT,PREPAID,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
541762,MASTERCARD,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
541786,MASTERCARD,CREDIT,CORPORATE,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
541865,MASTERCARD,CREDIT,MIXED PRODUCT,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
541875,MASTERCARD,CREDIT,STANDARD,"BURGAN BANK, A.S.",,,TR,TUR,TURKEY
541876,MASTERCARD,CREDIT,STANDARD,TOM KATILIM BANKASI A.S,,,TR,TUR,TURKEY
541932,MASTERCARD,CREDIT,,"IKTISAT BANKASI TURK, A.S.",,,TR,TUR,TURKEY
542029,MASTERCARD,CREDIT,MIXED PRODUCT,"ING, A.S.",,,TR,TUR,TURKEY
542030,MASTERCARD,CREDIT,GOLD,"TURKIYE GARANTI BANKASI, A.S.",+902123181818,http://www.garanti.com.tr,TR,TUR,TURKEY
542111,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
542117,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
542119,MASTERCARD,CREDIT,MIXED PRODUCT,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
542238,MASTERCARD,DEBIT,PREPAID CORPORATE,GOLDEN GLOBAL YATIRIM BANKASI AS,,,TR,TUR,TURKEY
542254,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
542259,MASTERCARD,CREDIT,PLATINUM,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
542281,MASTERCARD,DEBIT,PREPAID,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
542374,MASTERCARD,CREDIT,MIXED PRODUCT,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
542404,MASTERCARD,CREDIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
542415,MASTERCARD,DEBIT,PREPAID BUSINESS,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
542605,MASTERCARD,CREDIT,STANDARD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
542624,MASTERCARD,DEBIT,PREPAID,PAPEL ELEKTRONIK PARA VE ODEME HIZMETLERI A S,,,TR,TUR,TURKEY
542694,MASTERCARD,CREDIT,WORLD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
542724,MASTERCARD,DEBIT,BUSINESS,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
542772,MASTERCARD,DEBIT,PREPAID,DGPARA ODEME KURULUSU AS,,,TR,TUR,TURKEY
542798,MASTERCARD,CREDIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
542804,MASTERCARD,CREDIT,GOLD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
542836,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
542941,MASTERCARD,DEBIT,WORLD BLACK,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
542965,MASTERCARD,CREDIT,GOLD,"ING, A.S.",,,TR,TUR,TURKEY
542967,MASTERCARD,CREDIT,GOLD,"ING, A.S.",,,TR,TUR,TURKEY
543039,MASTERCARD,CREDIT,,PAMUKBANK T.A.S.,+903123111192,,TR,TUR,TURKEY
543081,MASTERCARD,CREDIT,STANDARD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
543187,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
543198,MASTERCARD,DEBIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
543358,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
